#    L    TT             EE             BB             TE             PP             TP             EP          
  1270    0.67831E+03    0.29868E+02    0.00000E+00   -0.15294E+02    0.50856E-08   -0.80751E-05   -0.30878E-06
  1271    0.67640E+03    0.29943E+02    0.00000E+00   -0.16080E+02    0.50771E-08   -0.80674E-05   -0.30907E-06
  1272    0.67454E+03    0.30014E+02    0.00000E+00   -0.16869E+02    0.50687E-08   -0.80595E-05   -0.30933E-06
  1273    0.67273E+03    0.30080E+02    0.00000E+00   -0.17661E+02    0.50602E-08   -0.80513E-05   -0.30954E-06
  1274    0.67101E+03    0.30142E+02    0.00000E+00   -0.18457E+02    0.50518E-08   -0.80428E-05   -0.30970E-06
  1275    0.66936E+03    0.30200E+02    0.00000E+00   -0.19255E+02    0.50434E-08   -0.80341E-05   -0.30983E-06
  1276    0.66777E+03    0.30254E+02    0.00000E+00   -0.20056E+02    0.50351E-08   -0.80250E-05   -0.30992E-06
  1277    0.66625E+03    0.30304E+02    0.00000E+00   -0.20858E+02    0.50267E-08   -0.80155E-05   -0.30998E-06
  1278    0.66480E+03    0.30350E+02    0.00000E+00   -0.21662E+02    0.50184E-08   -0.80058E-05   -0.30999E-06
  1279    0.66342E+03    0.30391E+02    0.00000E+00   -0.22467E+02    0.50100E-08   -0.79956E-05   -0.30997E-06
  1280    0.66212E+03    0.30429E+02    0.00000E+00   -0.23274E+02    0.50017E-08   -0.79851E-05   -0.30991E-06
  1281    0.66088E+03    0.30462E+02    0.00000E+00   -0.24081E+02    0.49934E-08   -0.79742E-05   -0.30982E-06
  1282    0.65972E+03    0.30490E+02    0.00000E+00   -0.24887E+02    0.49852E-08   -0.79629E-05   -0.30969E-06
  1283    0.65863E+03    0.30515E+02    0.00000E+00   -0.25694E+02    0.49769E-08   -0.79512E-05   -0.30953E-06
  1284    0.65760E+03    0.30535E+02    0.00000E+00   -0.26501E+02    0.49687E-08   -0.79391E-05   -0.30934E-06
  1285    0.65663E+03    0.30551E+02    0.00000E+00   -0.27306E+02    0.49604E-08   -0.79265E-05   -0.30912E-06
  1286    0.65574E+03    0.30562E+02    0.00000E+00   -0.28111E+02    0.49522E-08   -0.79135E-05   -0.30886E-06
  1287    0.65492E+03    0.30570E+02    0.00000E+00   -0.28912E+02    0.49440E-08   -0.79001E-05   -0.30857E-06
  1288    0.65416E+03    0.30573E+02    0.00000E+00   -0.29714E+02    0.49359E-08   -0.78861E-05   -0.30826E-06
  1289    0.65348E+03    0.30572E+02    0.00000E+00   -0.30511E+02    0.49277E-08   -0.78717E-05   -0.30791E-06
  1290    0.65285E+03    0.30566E+02    0.00000E+00   -0.31306E+02    0.49196E-08   -0.78567E-05   -0.30754E-06
  1291    0.65229E+03    0.30556E+02    0.00000E+00   -0.32099E+02    0.49114E-08   -0.78413E-05   -0.30714E-06
  1292    0.65180E+03    0.30541E+02    0.00000E+00   -0.32888E+02    0.49033E-08   -0.78253E-05   -0.30671E-06
  1293    0.65137E+03    0.30523E+02    0.00000E+00   -0.33674E+02    0.48952E-08   -0.78088E-05   -0.30626E-06
  1294    0.65102E+03    0.30501E+02    0.00000E+00   -0.34454E+02    0.48872E-08   -0.77917E-05   -0.30578E-06
  1295    0.65072E+03    0.30474E+02    0.00000E+00   -0.35231E+02    0.48791E-08   -0.77740E-05   -0.30528E-06
  1296    0.65048E+03    0.30443E+02    0.00000E+00   -0.36001E+02    0.48711E-08   -0.77558E-05   -0.30476E-06
  1297    0.65031E+03    0.30408E+02    0.00000E+00   -0.36767E+02    0.48630E-08   -0.77369E-05   -0.30421E-06
  1298    0.65020E+03    0.30369E+02    0.00000E+00   -0.37527E+02    0.48550E-08   -0.77175E-05   -0.30364E-06
  1299    0.65014E+03    0.30326E+02    0.00000E+00   -0.38282E+02    0.48470E-08   -0.76974E-05   -0.30306E-06
  1300    0.65016E+03    0.30278E+02    0.00000E+00   -0.39030E+02    0.48390E-08   -0.76767E-05   -0.30245E-06
  1301    0.65023E+03    0.30227E+02    0.00000E+00   -0.39770E+02    0.48311E-08   -0.76554E-05   -0.30182E-06
  1302    0.65036E+03    0.30171E+02    0.00000E+00   -0.40504E+02    0.48231E-08   -0.76335E-05   -0.30117E-06
  1303    0.65055E+03    0.30111E+02    0.00000E+00   -0.41231E+02    0.48152E-08   -0.76109E-05   -0.30050E-06
  1304    0.65079E+03    0.30048E+02    0.00000E+00   -0.41950E+02    0.48073E-08   -0.75879E-05   -0.29981E-06
  1305    0.65110E+03    0.29979E+02    0.00000E+00   -0.42663E+02    0.47994E-08   -0.75643E-05   -0.29910E-06
  1306    0.65144E+03    0.29908E+02    0.00000E+00   -0.43366E+02    0.47915E-08   -0.75403E-05   -0.29837E-06
  1307    0.65187E+03    0.29833E+02    0.00000E+00   -0.44060E+02    0.47836E-08   -0.75159E-05   -0.29762E-06
  1308    0.65234E+03    0.29753E+02    0.00000E+00   -0.44748E+02    0.47758E-08   -0.74910E-05   -0.29685E-06
  1309    0.65285E+03    0.29668E+02    0.00000E+00   -0.45425E+02    0.47679E-08   -0.74658E-05   -0.29605E-06
  1310    0.65343E+03    0.29581E+02    0.00000E+00   -0.46094E+02    0.47601E-08   -0.74403E-05   -0.29524E-06
  1311    0.65406E+03    0.29490E+02    0.00000E+00   -0.46753E+02    0.47523E-08   -0.74145E-05   -0.29440E-06
  1312    0.65476E+03    0.29396E+02    0.00000E+00   -0.47402E+02    0.47445E-08   -0.73885E-05   -0.29354E-06
  1313    0.65549E+03    0.29297E+02    0.00000E+00   -0.48043E+02    0.47367E-08   -0.73623E-05   -0.29266E-06
  1314    0.65628E+03    0.29194E+02    0.00000E+00   -0.48672E+02    0.47290E-08   -0.73359E-05   -0.29175E-06
  1315    0.65711E+03    0.29089E+02    0.00000E+00   -0.49291E+02    0.47212E-08   -0.73093E-05   -0.29082E-06
  1316    0.65800E+03    0.28978E+02    0.00000E+00   -0.49900E+02    0.47135E-08   -0.72827E-05   -0.28987E-06
  1317    0.65894E+03    0.28866E+02    0.00000E+00   -0.50498E+02    0.47058E-08   -0.72560E-05   -0.28889E-06
  1318    0.65991E+03    0.28749E+02    0.00000E+00   -0.51084E+02    0.46981E-08   -0.72293E-05   -0.28789E-06
  1319    0.66093E+03    0.28628E+02    0.00000E+00   -0.51660E+02    0.46904E-08   -0.72026E-05   -0.28686E-06
  1320    0.66199E+03    0.28504E+02    0.00000E+00   -0.52224E+02    0.46827E-08   -0.71760E-05   -0.28581E-06
  1321    0.66309E+03    0.28378E+02    0.00000E+00   -0.52777E+02    0.46751E-08   -0.71494E-05   -0.28473E-06
  1322    0.66424E+03    0.28247E+02    0.00000E+00   -0.53317E+02    0.46674E-08   -0.71230E-05   -0.28363E-06
  1323    0.66544E+03    0.28113E+02    0.00000E+00   -0.53846E+02    0.46598E-08   -0.70968E-05   -0.28250E-06
  1324    0.66667E+03    0.27976E+02    0.00000E+00   -0.54362E+02    0.46522E-08   -0.70707E-05   -0.28135E-06
  1325    0.66794E+03    0.27836E+02    0.00000E+00   -0.54866E+02    0.46446E-08   -0.70449E-05   -0.28017E-06
  1326    0.66925E+03    0.27693E+02    0.00000E+00   -0.55357E+02    0.46370E-08   -0.70193E-05   -0.27896E-06
  1327    0.67058E+03    0.27548E+02    0.00000E+00   -0.55836E+02    0.46294E-08   -0.69941E-05   -0.27773E-06
  1328    0.67197E+03    0.27399E+02    0.00000E+00   -0.56300E+02    0.46219E-08   -0.69692E-05   -0.27647E-06
  1329    0.67338E+03    0.27247E+02    0.00000E+00   -0.56753E+02    0.46144E-08   -0.69447E-05   -0.27518E-06
  1330    0.67483E+03    0.27092E+02    0.00000E+00   -0.57192E+02    0.46068E-08   -0.69206E-05   -0.27387E-06
  1331    0.67631E+03    0.26935E+02    0.00000E+00   -0.57616E+02    0.45993E-08   -0.68970E-05   -0.27253E-06
  1332    0.67781E+03    0.26774E+02    0.00000E+00   -0.58028E+02    0.45918E-08   -0.68739E-05   -0.27115E-06
  1333    0.67935E+03    0.26611E+02    0.00000E+00   -0.58425E+02    0.45844E-08   -0.68513E-05   -0.26975E-06
  1334    0.68092E+03    0.26446E+02    0.00000E+00   -0.58809E+02    0.45769E-08   -0.68293E-05   -0.26833E-06
  1335    0.68251E+03    0.26278E+02    0.00000E+00   -0.59178E+02    0.45694E-08   -0.68079E-05   -0.26687E-06
  1336    0.68413E+03    0.26108E+02    0.00000E+00   -0.59532E+02    0.45620E-08   -0.67871E-05   -0.26538E-06
  1337    0.68577E+03    0.25935E+02    0.00000E+00   -0.59873E+02    0.45546E-08   -0.67670E-05   -0.26386E-06
  1338    0.68743E+03    0.25760E+02    0.00000E+00   -0.60198E+02    0.45472E-08   -0.67476E-05   -0.26232E-06
  1339    0.68913E+03    0.25582E+02    0.00000E+00   -0.60510E+02    0.45398E-08   -0.67290E-05   -0.26074E-06
  1340    0.69083E+03    0.25403E+02    0.00000E+00   -0.60808E+02    0.45324E-08   -0.67111E-05   -0.25913E-06
  1341    0.69256E+03    0.25223E+02    0.00000E+00   -0.61090E+02    0.45250E-08   -0.66941E-05   -0.25749E-06
  1342    0.69429E+03    0.25040E+02    0.00000E+00   -0.61357E+02    0.45177E-08   -0.66780E-05   -0.25582E-06
  1343    0.69606E+03    0.24855E+02    0.00000E+00   -0.61609E+02    0.45104E-08   -0.66628E-05   -0.25412E-06
  1344    0.69783E+03    0.24667E+02    0.00000E+00   -0.61845E+02    0.45030E-08   -0.66484E-05   -0.25239E-06
  1345    0.69961E+03    0.24480E+02    0.00000E+00   -0.62066E+02    0.44957E-08   -0.66351E-05   -0.25062E-06
  1346    0.70141E+03    0.24289E+02    0.00000E+00   -0.62274E+02    0.44884E-08   -0.66228E-05   -0.24883E-06
  1347    0.70322E+03    0.24097E+02    0.00000E+00   -0.62465E+02    0.44812E-08   -0.66115E-05   -0.24700E-06
  1348    0.70504E+03    0.23904E+02    0.00000E+00   -0.62640E+02    0.44739E-08   -0.66014E-05   -0.24513E-06
  1349    0.70687E+03    0.23709E+02    0.00000E+00   -0.62800E+02    0.44667E-08   -0.65923E-05   -0.24324E-06
  1350    0.70870E+03    0.23513E+02    0.00000E+00   -0.62944E+02    0.44594E-08   -0.65844E-05   -0.24131E-06
  1351    0.71054E+03    0.23316E+02    0.00000E+00   -0.63073E+02    0.44522E-08   -0.65777E-05   -0.23935E-06
  1352    0.71238E+03    0.23117E+02    0.00000E+00   -0.63186E+02    0.44450E-08   -0.65721E-05   -0.23735E-06
  1353    0.71422E+03    0.22919E+02    0.00000E+00   -0.63284E+02    0.44378E-08   -0.65675E-05   -0.23533E-06
  1354    0.71606E+03    0.22719E+02    0.00000E+00   -0.63366E+02    0.44306E-08   -0.65640E-05   -0.23327E-06
  1355    0.71792E+03    0.22517E+02    0.00000E+00   -0.63433E+02    0.44234E-08   -0.65614E-05   -0.23119E-06
  1356    0.71977E+03    0.22316E+02    0.00000E+00   -0.63485E+02    0.44163E-08   -0.65596E-05   -0.22908E-06
  1357    0.72162E+03    0.22113E+02    0.00000E+00   -0.63520E+02    0.44091E-08   -0.65586E-05   -0.22694E-06
  1358    0.72346E+03    0.21909E+02    0.00000E+00   -0.63538E+02    0.44020E-08   -0.65583E-05   -0.22478E-06
  1359    0.72529E+03    0.21705E+02    0.00000E+00   -0.63542E+02    0.43949E-08   -0.65586E-05   -0.22260E-06
  1360    0.72710E+03    0.21502E+02    0.00000E+00   -0.63529E+02    0.43878E-08   -0.65595E-05   -0.22040E-06
  1361    0.72893E+03    0.21296E+02    0.00000E+00   -0.63502E+02    0.43807E-08   -0.65609E-05   -0.21817E-06
  1362    0.73073E+03    0.21091E+02    0.00000E+00   -0.63458E+02    0.43737E-08   -0.65627E-05   -0.21593E-06
  1363    0.73252E+03    0.20885E+02    0.00000E+00   -0.63401E+02    0.43666E-08   -0.65649E-05   -0.21367E-06
  1364    0.73429E+03    0.20679E+02    0.00000E+00   -0.63326E+02    0.43595E-08   -0.65674E-05   -0.21140E-06
  1365    0.73613E+03    0.20473E+02    0.00000E+00   -0.63236E+02    0.43525E-08   -0.65701E-05   -0.20911E-06
  1366    0.73788E+03    0.20266E+02    0.00000E+00   -0.63132E+02    0.43455E-08   -0.65730E-05   -0.20681E-06
  1367    0.73961E+03    0.20058E+02    0.00000E+00   -0.63012E+02    0.43385E-08   -0.65759E-05   -0.20450E-06
  1368    0.74141E+03    0.19853E+02    0.00000E+00   -0.62877E+02    0.43315E-08   -0.65788E-05   -0.20218E-06
  1369    0.74312E+03    0.19646E+02    0.00000E+00   -0.62725E+02    0.43245E-08   -0.65817E-05   -0.19985E-06
  1370    0.74482E+03    0.19440E+02    0.00000E+00   -0.62560E+02    0.43176E-08   -0.65845E-05   -0.19751E-06
  1371    0.74650E+03    0.19234E+02    0.00000E+00   -0.62380E+02    0.43106E-08   -0.65870E-05   -0.19516E-06
  1372    0.74818E+03    0.19028E+02    0.00000E+00   -0.62184E+02    0.43037E-08   -0.65893E-05   -0.19282E-06
  1373    0.74983E+03    0.18824E+02    0.00000E+00   -0.61975E+02    0.42967E-08   -0.65913E-05   -0.19047E-06
  1374    0.75148E+03    0.18619E+02    0.00000E+00   -0.61750E+02    0.42898E-08   -0.65928E-05   -0.18811E-06
  1375    0.75312E+03    0.18415E+02    0.00000E+00   -0.61511E+02    0.42829E-08   -0.65939E-05   -0.18576E-06
  1376    0.75474E+03    0.18211E+02    0.00000E+00   -0.61257E+02    0.42760E-08   -0.65944E-05   -0.18341E-06
  1377    0.75635E+03    0.18010E+02    0.00000E+00   -0.60990E+02    0.42692E-08   -0.65943E-05   -0.18106E-06
  1378    0.75795E+03    0.17807E+02    0.00000E+00   -0.60708E+02    0.42623E-08   -0.65935E-05   -0.17871E-06
  1379    0.75946E+03    0.17607E+02    0.00000E+00   -0.60412E+02    0.42555E-08   -0.65920E-05   -0.17637E-06
  1380    0.76096E+03    0.17405E+02    0.00000E+00   -0.60103E+02    0.42486E-08   -0.65896E-05   -0.17404E-06
  1381    0.76245E+03    0.17207E+02    0.00000E+00   -0.59780E+02    0.42418E-08   -0.65863E-05   -0.17172E-06
  1382    0.76378E+03    0.17009E+02    0.00000E+00   -0.59442E+02    0.42350E-08   -0.65821E-05   -0.16940E-06
  1383    0.76525E+03    0.16811E+02    0.00000E+00   -0.59092E+02    0.42282E-08   -0.65768E-05   -0.16710E-06
  1384    0.76655E+03    0.16616E+02    0.00000E+00   -0.58728E+02    0.42214E-08   -0.65705E-05   -0.16481E-06
  1385    0.76785E+03    0.16421E+02    0.00000E+00   -0.58351E+02    0.42146E-08   -0.65629E-05   -0.16253E-06
  1386    0.76914E+03    0.16228E+02    0.00000E+00   -0.57961E+02    0.42079E-08   -0.65541E-05   -0.16027E-06
  1387    0.77034E+03    0.16037E+02    0.00000E+00   -0.57559E+02    0.42011E-08   -0.65440E-05   -0.15802E-06
  1388    0.77168E+03    0.15846E+02    0.00000E+00   -0.57144E+02    0.41944E-08   -0.65325E-05   -0.15579E-06
  1389    0.77285E+03    0.15657E+02    0.00000E+00   -0.56717E+02    0.41877E-08   -0.65196E-05   -0.15358E-06
  1390    0.77395E+03    0.15471E+02    0.00000E+00   -0.56278E+02    0.41810E-08   -0.65051E-05   -0.15140E-06
  1391    0.77511E+03    0.15286E+02    0.00000E+00   -0.55827E+02    0.41743E-08   -0.64891E-05   -0.14923E-06
  1392    0.77618E+03    0.15102E+02    0.00000E+00   -0.55365E+02    0.41676E-08   -0.64713E-05   -0.14709E-06
  1393    0.77725E+03    0.14921E+02    0.00000E+00   -0.54891E+02    0.41609E-08   -0.64519E-05   -0.14497E-06
  1394    0.77823E+03    0.14742E+02    0.00000E+00   -0.54406E+02    0.41543E-08   -0.64306E-05   -0.14288E-06
  1395    0.77920E+03    0.14564E+02    0.00000E+00   -0.53910E+02    0.41476E-08   -0.64075E-05   -0.14082E-06
  1396    0.78016E+03    0.14389E+02    0.00000E+00   -0.53404E+02    0.41410E-08   -0.63824E-05   -0.13879E-06
  1397    0.78104E+03    0.14215E+02    0.00000E+00   -0.52887E+02    0.41344E-08   -0.63553E-05   -0.13678E-06
  1398    0.78184E+03    0.14044E+02    0.00000E+00   -0.52360E+02    0.41278E-08   -0.63262E-05   -0.13481E-06
  1399    0.78262E+03    0.13875E+02    0.00000E+00   -0.51822E+02    0.41212E-08   -0.62948E-05   -0.13287E-06
  1400    0.78340E+03    0.13709E+02    0.00000E+00   -0.51275E+02    0.41146E-08   -0.62613E-05   -0.13097E-06
  1401    0.78410E+03    0.13544E+02    0.00000E+00   -0.50719E+02    0.41080E-08   -0.62255E-05   -0.12910E-06
  1402    0.78478E+03    0.13383E+02    0.00000E+00   -0.50154E+02    0.41014E-08   -0.61874E-05   -0.12727E-06
  1403    0.78539E+03    0.13224E+02    0.00000E+00   -0.49579E+02    0.40949E-08   -0.61472E-05   -0.12547E-06
  1404    0.78591E+03    0.13068E+02    0.00000E+00   -0.48995E+02    0.40884E-08   -0.61048E-05   -0.12371E-06
  1405    0.78649E+03    0.12913E+02    0.00000E+00   -0.48403E+02    0.40818E-08   -0.60603E-05   -0.12197E-06
  1406    0.78693E+03    0.12762E+02    0.00000E+00   -0.47803E+02    0.40753E-08   -0.60138E-05   -0.12027E-06
  1407    0.78728E+03    0.12614E+02    0.00000E+00   -0.47194E+02    0.40688E-08   -0.59652E-05   -0.11859E-06
  1408    0.78777E+03    0.12467E+02    0.00000E+00   -0.46578E+02    0.40623E-08   -0.59148E-05   -0.11695E-06
  1409    0.78803E+03    0.12324E+02    0.00000E+00   -0.45953E+02    0.40559E-08   -0.58624E-05   -0.11533E-06
  1410    0.78836E+03    0.12183E+02    0.00000E+00   -0.45322E+02    0.40494E-08   -0.58081E-05   -0.11374E-06
  1411    0.78862E+03    0.12045E+02    0.00000E+00   -0.44683E+02    0.40429E-08   -0.57521E-05   -0.11217E-06
  1412    0.78879E+03    0.11911E+02    0.00000E+00   -0.44037E+02    0.40365E-08   -0.56943E-05   -0.11063E-06
  1413    0.78880E+03    0.11779E+02    0.00000E+00   -0.43384E+02    0.40301E-08   -0.56348E-05   -0.10910E-06
  1414    0.78889E+03    0.11650E+02    0.00000E+00   -0.42724E+02    0.40237E-08   -0.55736E-05   -0.10760E-06
  1415    0.78890E+03    0.11524E+02    0.00000E+00   -0.42058E+02    0.40173E-08   -0.55109E-05   -0.10613E-06
  1416    0.78890E+03    0.11401E+02    0.00000E+00   -0.41387E+02    0.40109E-08   -0.54465E-05   -0.10467E-06
  1417    0.78875E+03    0.11281E+02    0.00000E+00   -0.40711E+02    0.40045E-08   -0.53807E-05   -0.10322E-06
  1418    0.78860E+03    0.11163E+02    0.00000E+00   -0.40027E+02    0.39981E-08   -0.53134E-05   -0.10180E-06
  1419    0.78837E+03    0.11050E+02    0.00000E+00   -0.39339E+02    0.39918E-08   -0.52446E-05   -0.10039E-06
  1420    0.78813E+03    0.10939E+02    0.00000E+00   -0.38647E+02    0.39854E-08   -0.51745E-05   -0.98996E-07
  1421    0.78782E+03    0.10831E+02    0.00000E+00   -0.37949E+02    0.39791E-08   -0.51031E-05   -0.97615E-07
  1422    0.78751E+03    0.10727E+02    0.00000E+00   -0.37248E+02    0.39727E-08   -0.50304E-05   -0.96247E-07
  1423    0.78704E+03    0.10626E+02    0.00000E+00   -0.36542E+02    0.39664E-08   -0.49565E-05   -0.94891E-07
  1424    0.78665E+03    0.10528E+02    0.00000E+00   -0.35832E+02    0.39601E-08   -0.48815E-05   -0.93545E-07
  1425    0.78610E+03    0.10434E+02    0.00000E+00   -0.35119E+02    0.39538E-08   -0.48053E-05   -0.92208E-07
  1426    0.78548E+03    0.10343E+02    0.00000E+00   -0.34402E+02    0.39476E-08   -0.47280E-05   -0.90879E-07
  1427    0.78494E+03    0.10255E+02    0.00000E+00   -0.33682E+02    0.39413E-08   -0.46497E-05   -0.89557E-07
  1428    0.78424E+03    0.10169E+02    0.00000E+00   -0.32960E+02    0.39351E-08   -0.45704E-05   -0.88241E-07
  1429    0.78347E+03    0.10089E+02    0.00000E+00   -0.32235E+02    0.39288E-08   -0.44902E-05   -0.86929E-07
  1430    0.78269E+03    0.10011E+02    0.00000E+00   -0.31508E+02    0.39226E-08   -0.44091E-05   -0.85621E-07
  1431    0.78185E+03    0.99356E+01    0.00000E+00   -0.30779E+02    0.39164E-08   -0.43272E-05   -0.84316E-07
  1432    0.78093E+03    0.98645E+01    0.00000E+00   -0.30048E+02    0.39102E-08   -0.42445E-05   -0.83011E-07
  1433    0.78008E+03    0.97966E+01    0.00000E+00   -0.29316E+02    0.39040E-08   -0.41610E-05   -0.81707E-07
  1434    0.77909E+03    0.97326E+01    0.00000E+00   -0.28582E+02    0.38978E-08   -0.40769E-05   -0.80402E-07
  1435    0.77802E+03    0.96710E+01    0.00000E+00   -0.27848E+02    0.38916E-08   -0.39922E-05   -0.79095E-07
  1436    0.77695E+03    0.96132E+01    0.00000E+00   -0.27115E+02    0.38854E-08   -0.39068E-05   -0.77785E-07
  1437    0.77574E+03    0.95592E+01    0.00000E+00   -0.26380E+02    0.38793E-08   -0.38209E-05   -0.76470E-07
  1438    0.77453E+03    0.95075E+01    0.00000E+00   -0.25647E+02    0.38731E-08   -0.37345E-05   -0.75150E-07
  1439    0.77324E+03    0.94604E+01    0.00000E+00   -0.24912E+02    0.38670E-08   -0.36477E-05   -0.73824E-07
  1440    0.77196E+03    0.94163E+01    0.00000E+00   -0.24179E+02    0.38609E-08   -0.35605E-05   -0.72489E-07
  1441    0.77061E+03    0.93752E+01    0.00000E+00   -0.23448E+02    0.38548E-08   -0.34729E-05   -0.71146E-07
  1442    0.76919E+03    0.93378E+01    0.00000E+00   -0.22718E+02    0.38487E-08   -0.33850E-05   -0.69793E-07
  1443    0.76769E+03    0.93049E+01    0.00000E+00   -0.21988E+02    0.38426E-08   -0.32969E-05   -0.68429E-07
  1444    0.76620E+03    0.92742E+01    0.00000E+00   -0.21261E+02    0.38365E-08   -0.32086E-05   -0.67053E-07
  1445    0.76456E+03    0.92479E+01    0.00000E+00   -0.20537E+02    0.38305E-08   -0.31201E-05   -0.65663E-07
  1446    0.76300E+03    0.92238E+01    0.00000E+00   -0.19814E+02    0.38244E-08   -0.30316E-05   -0.64259E-07
  1447    0.76123E+03    0.92040E+01    0.00000E+00   -0.19092E+02    0.38184E-08   -0.29430E-05   -0.62840E-07
