#    L    TT             EE             TE             PP             TP          
   872    0.21143E+04    0.14694E+02    0.33006E+02    0.32052E+06    0.13596E+03
   873    0.21044E+04    0.14902E+02    0.34288E+02    0.31985E+06    0.13515E+03
   874    0.20945E+04    0.15115E+02    0.35543E+02    0.31918E+06    0.13434E+03
   875    0.20845E+04    0.15330E+02    0.36774E+02    0.31852E+06    0.13353E+03
   876    0.20742E+04    0.15552E+02    0.37979E+02    0.31785E+06    0.13272E+03
   877    0.20641E+04    0.15777E+02    0.39157E+02    0.31719E+06    0.13191E+03
   878    0.20537E+04    0.16006E+02    0.40309E+02    0.31653E+06    0.13109E+03
   879    0.20432E+04    0.16239E+02    0.41434E+02    0.31587E+06    0.13027E+03
   880    0.20327E+04    0.16477E+02    0.42532E+02    0.31521E+06    0.12945E+03
   881    0.20220E+04    0.16717E+02    0.43601E+02    0.31456E+06    0.12862E+03
   882    0.20113E+04    0.16962E+02    0.44642E+02    0.31391E+06    0.12779E+03
   883    0.20006E+04    0.17211E+02    0.45654E+02    0.31325E+06    0.12697E+03
   884    0.19896E+04    0.17462E+02    0.46638E+02    0.31260E+06    0.12613E+03
   885    0.19786E+04    0.17718E+02    0.47592E+02    0.31196E+06    0.12530E+03
   886    0.19675E+04    0.17977E+02    0.48517E+02    0.31131E+06    0.12447E+03
   887    0.19564E+04    0.18239E+02    0.49412E+02    0.31067E+06    0.12363E+03
   888    0.19452E+04    0.18505E+02    0.50277E+02    0.31002E+06    0.12279E+03
   889    0.19338E+04    0.18772E+02    0.51112E+02    0.30938E+06    0.12195E+03
   890    0.19225E+04    0.19044E+02    0.51916E+02    0.30874E+06    0.12111E+03
   891    0.19111E+04    0.19318E+02    0.52690E+02    0.30811E+06    0.12027E+03
   892    0.18997E+04    0.19594E+02    0.53433E+02    0.30747E+06    0.11942E+03
   893    0.18881E+04    0.19874E+02    0.54145E+02    0.30684E+06    0.11858E+03
   894    0.18766E+04    0.20156E+02    0.54826E+02    0.30620E+06    0.11773E+03
   895    0.18650E+04    0.20440E+02    0.55477E+02    0.30557E+06    0.11688E+03
   896    0.18533E+04    0.20727E+02    0.56095E+02    0.30494E+06    0.11603E+03
   897    0.18416E+04    0.21016E+02    0.56683E+02    0.30432E+06    0.11518E+03
   898    0.18299E+04    0.21306E+02    0.57239E+02    0.30369E+06    0.11433E+03
   899    0.18182E+04    0.21599E+02    0.57763E+02    0.30307E+06    0.11348E+03
   900    0.18064E+04    0.21894E+02    0.58256E+02    0.30244E+06    0.11262E+03
   901    0.17946E+04    0.22190E+02    0.58717E+02    0.30182E+06    0.11177E+03
   902    0.17828E+04    0.22488E+02    0.59146E+02    0.30121E+06    0.11091E+03
   903    0.17708E+04    0.22787E+02    0.59542E+02    0.30059E+06    0.11006E+03
   904    0.17590E+04    0.23087E+02    0.59906E+02    0.29997E+06    0.10920E+03
   905    0.17471E+04    0.23389E+02    0.60238E+02    0.29936E+06    0.10834E+03
   906    0.17352E+04    0.23691E+02    0.60537E+02    0.29875E+06    0.10748E+03
   907    0.17233E+04    0.23995E+02    0.60804E+02    0.29814E+06    0.10663E+03
   908    0.17115E+04    0.24299E+02    0.61039E+02    0.29753E+06    0.10577E+03
   909    0.16997E+04    0.24604E+02    0.61241E+02    0.29692E+06    0.10491E+03
   910    0.16877E+04    0.24910E+02    0.61411E+02    0.29631E+06    0.10405E+03
   911    0.16758E+04    0.25216E+02    0.61548E+02    0.29571E+06    0.10319E+03
   912    0.16640E+04    0.25522E+02    0.61653E+02    0.29511E+06    0.10233E+03
   913    0.16519E+04    0.25829E+02    0.61726E+02    0.29450E+06    0.10147E+03
   914    0.16401E+04    0.26135E+02    0.61767E+02    0.29390E+06    0.10061E+03
   915    0.16282E+04    0.26442E+02    0.61776E+02    0.29331E+06    0.99754E+02
   916    0.16165E+04    0.26747E+02    0.61753E+02    0.29271E+06    0.98896E+02
   917    0.16046E+04    0.27054E+02    0.61699E+02    0.29212E+06    0.98038E+02
   918    0.15929E+04    0.27360E+02    0.61612E+02    0.29152E+06    0.97180E+02
   919    0.15812E+04    0.27665E+02    0.61494E+02    0.29093E+06    0.96323E+02
   920    0.15695E+04    0.27969E+02    0.61343E+02    0.29034E+06    0.95467E+02
   921    0.15580E+04    0.28273E+02    0.61162E+02    0.28975E+06    0.94611E+02
   922    0.15463E+04    0.28576E+02    0.60949E+02    0.28916E+06    0.93756E+02
   923    0.15347E+04    0.28877E+02    0.60706E+02    0.28858E+06    0.92902E+02
   924    0.15232E+04    0.29178E+02    0.60431E+02    0.28799E+06    0.92048E+02
   925    0.15119E+04    0.29476E+02    0.60125E+02    0.28741E+06    0.91196E+02
   926    0.15004E+04    0.29774E+02    0.59791E+02    0.28683E+06    0.90345E+02
   927    0.14891E+04    0.30071E+02    0.59425E+02    0.28625E+06    0.89495E+02
   928    0.14779E+04    0.30365E+02    0.59029E+02    0.28567E+06    0.88646E+02
   929    0.14666E+04    0.30658E+02    0.58604E+02    0.28510E+06    0.87799E+02
   930    0.14555E+04    0.30948E+02    0.58150E+02    0.28452E+06    0.86952E+02
   931    0.14444E+04    0.31238E+02    0.57666E+02    0.28395E+06    0.86108E+02
   932    0.14334E+04    0.31524E+02    0.57154E+02    0.28338E+06    0.85264E+02
   933    0.14225E+04    0.31808E+02    0.56613E+02    0.28281E+06    0.84423E+02
   934    0.14117E+04    0.32091E+02    0.56046E+02    0.28224E+06    0.83583E+02
   935    0.14009E+04    0.32371E+02    0.55448E+02    0.28167E+06    0.82745E+02
   936    0.13903E+04    0.32648E+02    0.54825E+02    0.28110E+06    0.81909E+02
   937    0.13797E+04    0.32923E+02    0.54173E+02    0.28054E+06    0.81074E+02
   938    0.13692E+04    0.33195E+02    0.53495E+02    0.27998E+06    0.80242E+02
   939    0.13588E+04    0.33463E+02    0.52790E+02    0.27941E+06    0.79412E+02
   940    0.13484E+04    0.33729E+02    0.52060E+02    0.27885E+06    0.78584E+02
   941    0.13382E+04    0.33992E+02    0.51303E+02    0.27830E+06    0.77758E+02
   942    0.13281E+04    0.34251E+02    0.50520E+02    0.27774E+06    0.76934E+02
   943    0.13181E+04    0.34507E+02    0.49714E+02    0.27718E+06    0.76113E+02
   944    0.13083E+04    0.34759E+02    0.48881E+02    0.27663E+06    0.75294E+02
   945    0.12984E+04    0.35007E+02    0.48025E+02    0.27607E+06    0.74478E+02
   946    0.12888E+04    0.35253E+02    0.47145E+02    0.27552E+06    0.73664E+02
   947    0.12792E+04    0.35495E+02    0.46242E+02    0.27497E+06    0.72853E+02
   948    0.12696E+04    0.35734E+02    0.45317E+02    0.27442E+06    0.72045E+02
   949    0.12602E+04    0.35967E+02    0.44369E+02    0.27388E+06    0.71240E+02
   950    0.12510E+04    0.36197E+02    0.43399E+02    0.27333E+06    0.70438E+02
   951    0.12419E+04    0.36423E+02    0.42407E+02    0.27279E+06    0.69638E+02
   952    0.12329E+04    0.36646E+02    0.41395E+02    0.27224E+06    0.68842E+02
   953    0.12240E+04    0.36863E+02    0.40362E+02    0.27170E+06    0.68049E+02
   954    0.12152E+04    0.37076E+02    0.39309E+02    0.27116E+06    0.67259E+02
   955    0.12065E+04    0.37285E+02    0.38237E+02    0.27062E+06    0.66472E+02
   956    0.11979E+04    0.37490E+02    0.37144E+02    0.27008E+06    0.65688E+02
   957    0.11896E+04    0.37689E+02    0.36034E+02    0.26955E+06    0.64907E+02
   958    0.11812E+04    0.37883E+02    0.34905E+02    0.26901E+06    0.64130E+02
   959    0.11731E+04    0.38074E+02    0.33758E+02    0.26848E+06    0.63356E+02
   960    0.11651E+04    0.38259E+02    0.32596E+02    0.26795E+06    0.62585E+02
   961    0.11572E+04    0.38439E+02    0.31416E+02    0.26741E+06    0.61818E+02
   962    0.11495E+04    0.38615E+02    0.30220E+02    0.26689E+06    0.61054E+02
   963    0.11419E+04    0.38785E+02    0.29009E+02    0.26636E+06    0.60294E+02
   964    0.11345E+04    0.38950E+02    0.27783E+02    0.26583E+06    0.59537E+02
   965    0.11271E+04    0.39110E+02    0.26543E+02    0.26530E+06    0.58784E+02
   966    0.11199E+04    0.39266E+02    0.25289E+02    0.26478E+06    0.58034E+02
   967    0.11128E+04    0.39416E+02    0.24022E+02    0.26426E+06    0.57288E+02
   968    0.11059E+04    0.39559E+02    0.22742E+02    0.26374E+06    0.56545E+02
   969    0.10991E+04    0.39698E+02    0.21451E+02    0.26322E+06    0.55807E+02
   970    0.10925E+04    0.39831E+02    0.20147E+02    0.26270E+06    0.55071E+02
   971    0.10860E+04    0.39959E+02    0.18832E+02    0.26218E+06    0.54340E+02
   972    0.10796E+04    0.40081E+02    0.17507E+02    0.26166E+06    0.53613E+02
   973    0.10734E+04    0.40197E+02    0.16172E+02    0.26115E+06    0.52889E+02
   974    0.10673E+04    0.40308E+02    0.14827E+02    0.26063E+06    0.52169E+02
   975    0.10614E+04    0.40414E+02    0.13473E+02    0.26012E+06    0.51453E+02
   976    0.10557E+04    0.40512E+02    0.12112E+02    0.25961E+06    0.50741E+02
   977    0.10501E+04    0.40606E+02    0.10743E+02    0.25910E+06    0.50033E+02
   978    0.10445E+04    0.40694E+02    0.93667E+01    0.25859E+06    0.49329E+02
   979    0.10393E+04    0.40776E+02    0.79845E+01    0.25809E+06    0.48630E+02
   980    0.10341E+04    0.40852E+02    0.65961E+01    0.25758E+06    0.47934E+02
   981    0.10291E+04    0.40921E+02    0.52023E+01    0.25707E+06    0.47242E+02
   982    0.10242E+04    0.40986E+02    0.38040E+01    0.25657E+06    0.46555E+02
   983    0.10195E+04    0.41044E+02    0.24013E+01    0.25607E+06    0.45872E+02
   984    0.10149E+04    0.41095E+02    0.99491E+00    0.25557E+06    0.45193E+02
   985    0.10105E+04    0.41141E+02   -0.41473E+00    0.25507E+06    0.44518E+02
   986    0.10061E+04    0.41182E+02   -0.18267E+01    0.25457E+06    0.43848E+02
   987    0.10019E+04    0.41215E+02   -0.32410E+01    0.25407E+06    0.43182E+02
   988    0.99797E+03    0.41244E+02   -0.46565E+01    0.25358E+06    0.42520E+02
   989    0.99415E+03    0.41266E+02   -0.60720E+01    0.25308E+06    0.41863E+02
   990    0.99046E+03    0.41285E+02   -0.74889E+01    0.25259E+06    0.41210E+02
   991    0.98691E+03    0.41295E+02   -0.89052E+01    0.25210E+06    0.40562E+02
   992    0.98351E+03    0.41299E+02   -0.10321E+02    0.25161E+06    0.39919E+02
   993    0.98018E+03    0.41296E+02   -0.11735E+02    0.25112E+06    0.39280E+02
   994    0.97706E+03    0.41289E+02   -0.13147E+02    0.25063E+06    0.38646E+02
   995    0.97417E+03    0.41276E+02   -0.14557E+02    0.25014E+06    0.38016E+02
   996    0.97134E+03    0.41254E+02   -0.15963E+02    0.24966E+06    0.37391E+02
   997    0.96865E+03    0.41229E+02   -0.17367E+02    0.24917E+06    0.36771E+02
   998    0.96610E+03    0.41197E+02   -0.18765E+02    0.24869E+06    0.36156E+02
   999    0.96370E+03    0.41160E+02   -0.20159E+02    0.24820E+06    0.35545E+02
  1000    0.96145E+03    0.41117E+02   -0.21548E+02    0.24772E+06    0.34939E+02
  1001    0.95933E+03    0.41067E+02   -0.22931E+02    0.24724E+06    0.34339E+02
  1002    0.95729E+03    0.41011E+02   -0.24307E+02    0.24677E+06    0.33743E+02
  1003    0.95546E+03    0.40950E+02   -0.25677E+02    0.24629E+06    0.33152E+02
  1004    0.95377E+03    0.40883E+02   -0.27039E+02    0.24581E+06    0.32566E+02
  1005    0.95231E+03    0.40810E+02   -0.28392E+02    0.24534E+06    0.31985E+02
  1006    0.95091E+03    0.40730E+02   -0.29738E+02    0.24486E+06    0.31409E+02
  1007    0.94959E+03    0.40645E+02   -0.31074E+02    0.24439E+06    0.30837E+02
  1008    0.94818E+03    0.40555E+02   -0.32400E+02    0.24392E+06    0.30271E+02
  1009    0.94715E+03    0.40458E+02   -0.33717E+02    0.24345E+06    0.29710E+02
  1010    0.94626E+03    0.40357E+02   -0.35023E+02    0.24298E+06    0.29154E+02
  1011    0.94543E+03    0.40250E+02   -0.36317E+02    0.24251E+06    0.28603E+02
  1012    0.94476E+03    0.40138E+02   -0.37602E+02    0.24204E+06    0.28056E+02
  1013    0.94423E+03    0.40021E+02   -0.38873E+02    0.24158E+06    0.27515E+02
  1014    0.94384E+03    0.39897E+02   -0.40132E+02    0.24111E+06    0.26979E+02
  1015    0.94345E+03    0.39769E+02   -0.41379E+02    0.24065E+06    0.26448E+02
  1016    0.94328E+03    0.39635E+02   -0.42612E+02    0.24019E+06    0.25922E+02
  1017    0.94326E+03    0.39496E+02   -0.43832E+02    0.23972E+06    0.25400E+02
  1018    0.94330E+03    0.39351E+02   -0.45037E+02    0.23926E+06    0.24884E+02
  1019    0.94342E+03    0.39203E+02   -0.46228E+02    0.23881E+06    0.24373E+02
  1020    0.94376E+03    0.39047E+02   -0.47404E+02    0.23835E+06    0.23867E+02
  1021    0.94417E+03    0.38887E+02   -0.48565E+02    0.23789E+06    0.23367E+02
  1022    0.94466E+03    0.38723E+02   -0.49710E+02    0.23744E+06    0.22871E+02
  1023    0.94529E+03    0.38552E+02   -0.50837E+02    0.23698E+06    0.22380E+02
  1024    0.94599E+03    0.38377E+02   -0.51948E+02    0.23653E+06    0.21895E+02
  1025    0.94677E+03    0.38198E+02   -0.53040E+02    0.23608E+06    0.21414E+02
  1026    0.94791E+03    0.38014E+02   -0.54115E+02    0.23562E+06    0.20939E+02
  1027    0.94891E+03    0.37826E+02   -0.55173E+02    0.23518E+06    0.20469E+02
  1028    0.94998E+03    0.37634E+02   -0.56211E+02    0.23473E+06    0.20004E+02
  1029    0.95119E+03    0.37436E+02   -0.57232E+02    0.23428E+06    0.19544E+02
  1030    0.95248E+03    0.37235E+02   -0.58233E+02    0.23383E+06    0.19089E+02
  1031    0.95370E+03    0.37029E+02   -0.59214E+02    0.23339E+06    0.18639E+02
  1032    0.95521E+03    0.36817E+02   -0.60179E+02    0.23294E+06    0.18195E+02
  1033    0.95672E+03    0.36603E+02   -0.61122E+02    0.23250E+06    0.17756E+02
  1034    0.95845E+03    0.36386E+02   -0.62045E+02    0.23206E+06    0.17322E+02
  1035    0.96019E+03    0.36163E+02   -0.62949E+02    0.23162E+06    0.16893E+02
  1036    0.96199E+03    0.35936E+02   -0.63832E+02    0.23118E+06    0.16469E+02
  1037    0.96387E+03    0.35707E+02   -0.64695E+02    0.23074E+06    0.16051E+02
  1038    0.96590E+03    0.35474E+02   -0.65536E+02    0.23030E+06    0.15638E+02
  1039    0.96801E+03    0.35237E+02   -0.66353E+02    0.22986E+06    0.15230E+02
  1040    0.97004E+03    0.34996E+02   -0.67151E+02    0.22943E+06    0.14827E+02
  1041    0.97230E+03    0.34753E+02   -0.67924E+02    0.22899E+06    0.14430E+02
  1042    0.97455E+03    0.34506E+02   -0.68677E+02    0.22856E+06    0.14038E+02
  1043    0.97688E+03    0.34255E+02   -0.69405E+02    0.22813E+06    0.13651E+02
  1044    0.97936E+03    0.34001E+02   -0.70112E+02    0.22769E+06    0.13269E+02
  1045    0.98177E+03    0.33747E+02   -0.70799E+02    0.22726E+06    0.12893E+02
  1046    0.98433E+03    0.33487E+02   -0.71457E+02    0.22683E+06    0.12522E+02
  1047    0.98696E+03    0.33225E+02   -0.72102E+02    0.22641E+06    0.12156E+02
  1048    0.98953E+03    0.32960E+02   -0.72719E+02    0.22598E+06    0.11796E+02
  1049    0.99224E+03    0.32694E+02   -0.73307E+02    0.22555E+06    0.11441E+02
  1050    0.99495E+03    0.32424E+02   -0.73874E+02    0.22513E+06    0.11091E+02
  1051    0.99774E+03    0.32152E+02   -0.74421E+02    0.22470E+06    0.10747E+02
  1052    0.10006E+04    0.31877E+02   -0.74939E+02    0.22428E+06    0.10407E+02
  1053    0.10034E+04    0.31601E+02   -0.75437E+02    0.22386E+06    0.10074E+02
  1054    0.10063E+04    0.31323E+02   -0.75913E+02    0.22344E+06    0.97453E+01
  1055    0.10092E+04    0.31043E+02   -0.76362E+02    0.22302E+06    0.94222E+01
  1056    0.10121E+04    0.30761E+02   -0.76789E+02    0.22260E+06    0.91043E+01
  1057    0.10151E+04    0.30477E+02   -0.77188E+02    0.22218E+06    0.87918E+01
  1058    0.10183E+04    0.30193E+02   -0.77566E+02    0.22176E+06    0.84845E+01
  1059    0.10214E+04    0.29906E+02   -0.77915E+02    0.22135E+06    0.81824E+01
  1060    0.10245E+04    0.29618E+02   -0.78244E+02    0.22093E+06    0.78856E+01
  1061    0.10276E+04    0.29329E+02   -0.78544E+02    0.22052E+06    0.75940E+01
  1062    0.10308E+04    0.29039E+02   -0.78822E+02    0.22011E+06    0.73076E+01
  1063    0.10339E+04    0.28748E+02   -0.79073E+02    0.21969E+06    0.70264E+01
  1064    0.10371E+04    0.28457E+02   -0.79309E+02    0.21928E+06    0.67505E+01
  1065    0.10403E+04    0.28163E+02   -0.79517E+02    0.21887E+06    0.64797E+01
  1066    0.10434E+04    0.27870E+02   -0.79697E+02    0.21847E+06    0.62141E+01
  1067    0.10467E+04    0.27576E+02   -0.79848E+02    0.21806E+06    0.59536E+01
  1068    0.10499E+04    0.27282E+02   -0.79977E+02    0.21765E+06    0.56983E+01
  1069    0.10531E+04    0.26988E+02   -0.80093E+02    0.21725E+06    0.54481E+01
  1070    0.10564E+04    0.26692E+02   -0.80180E+02    0.21684E+06    0.52030E+01
  1071    0.10595E+04    0.26398E+02   -0.80238E+02    0.21644E+06    0.49631E+01
  1072    0.10628E+04    0.26103E+02   -0.80268E+02    0.21603E+06    0.47283E+01
  1073    0.10661E+04    0.25809E+02   -0.80276E+02    0.21563E+06    0.44985E+01
  1074    0.10692E+04    0.25515E+02   -0.80263E+02    0.21523E+06    0.42738E+01
  1075    0.10725E+04    0.25220E+02   -0.80228E+02    0.21483E+06    0.40542E+01
  1076    0.10756E+04    0.24926E+02   -0.80165E+02    0.21443E+06    0.38397E+01
  1077    0.10789E+04    0.24634E+02   -0.80088E+02    0.21403E+06    0.36302E+01
  1078    0.10820E+04    0.24342E+02   -0.79967E+02    0.21364E+06    0.34257E+01
  1079    0.10851E+04    0.24050E+02   -0.79839E+02    0.21324E+06    0.32263E+01
  1080    0.10883E+04    0.23759E+02   -0.79690E+02    0.21285E+06    0.30318E+01
  1081    0.10913E+04    0.23470E+02   -0.79512E+02    0.21245E+06    0.28424E+01
  1082    0.10943E+04    0.23182E+02   -0.79312E+02    0.21206E+06    0.26579E+01
  1083    0.10974E+04    0.22895E+02   -0.79091E+02    0.21167E+06    0.24784E+01
  1084    0.11004E+04    0.22609E+02   -0.78848E+02    0.21128E+06    0.23039E+01
  1085    0.11034E+04    0.22325E+02   -0.78576E+02    0.21088E+06    0.21344E+01
  1086    0.11064E+04    0.22043E+02   -0.78297E+02    0.21050E+06    0.19697E+01
  1087    0.11093E+04    0.21763E+02   -0.77975E+02    0.21011E+06    0.18101E+01
  1088    0.11122E+04    0.21482E+02   -0.77645E+02    0.20972E+06    0.16553E+01
  1089    0.11150E+04    0.21205E+02   -0.77287E+02    0.20933E+06    0.15054E+01
  1090    0.11178E+04    0.20930E+02   -0.76921E+02    0.20895E+06    0.13604E+01
  1091    0.11206E+04    0.20656E+02   -0.76519E+02    0.20856E+06    0.12203E+01
  1092    0.11234E+04    0.20384E+02   -0.76103E+02    0.20818E+06    0.10851E+01
  1093    0.11260E+04    0.20116E+02   -0.75665E+02    0.20780E+06    0.95477E+00
  1094    0.11285E+04    0.19849E+02   -0.75212E+02    0.20741E+06    0.82926E+00
  1095    0.11312E+04    0.19586E+02   -0.74745E+02    0.20703E+06    0.70858E+00
  1096    0.11337E+04    0.19323E+02   -0.74249E+02    0.20665E+06    0.59274E+00
  1097    0.11361E+04    0.19064E+02   -0.73731E+02    0.20627E+06    0.48171E+00
  1098    0.11386E+04    0.18809E+02   -0.73198E+02    0.20590E+06    0.37548E+00
  1099    0.11410E+04    0.18556E+02   -0.72651E+02    0.20552E+06    0.27404E+00
  1100    0.11433E+04    0.18306E+02   -0.72082E+02    0.20514E+06    0.17739E+00
