#    L    TT             EE             TE             PP             TP          
  2129    0.16256E+03    0.45091E+01   -0.35556E+00    0.63381E+05   -0.55773E+02
  2130    0.16171E+03    0.45368E+01   -0.29783E+00    0.63287E+05   -0.55694E+02
  2131    0.16087E+03    0.45650E+01   -0.24292E+00    0.63192E+05   -0.55620E+02
  2132    0.16003E+03    0.45933E+01   -0.19066E+00    0.63097E+05   -0.55551E+02
  2133    0.15919E+03    0.46220E+01   -0.14131E+00    0.63003E+05   -0.55489E+02
  2134    0.15835E+03    0.46508E+01   -0.94707E-01    0.62909E+05   -0.55435E+02
  2135    0.15750E+03    0.46800E+01   -0.50662E-01    0.62815E+05   -0.55388E+02
  2136    0.15666E+03    0.47091E+01   -0.95943E-02    0.62721E+05   -0.55351E+02
  2137    0.15582E+03    0.47386E+01    0.28897E-01    0.62627E+05   -0.55322E+02
  2138    0.15498E+03    0.47681E+01    0.64617E-01    0.62534E+05   -0.55304E+02
  2139    0.15415E+03    0.47979E+01    0.97671E-01    0.62440E+05   -0.55297E+02
  2140    0.15332E+03    0.48277E+01    0.12809E+00    0.62347E+05   -0.55302E+02
  2141    0.15249E+03    0.48575E+01    0.15575E+00    0.62254E+05   -0.55319E+02
  2142    0.15166E+03    0.48875E+01    0.18083E+00    0.62161E+05   -0.55349E+02
  2143    0.15083E+03    0.49175E+01    0.20321E+00    0.62068E+05   -0.55394E+02
  2144    0.15000E+03    0.49475E+01    0.22314E+00    0.61975E+05   -0.55452E+02
  2145    0.14919E+03    0.49776E+01    0.24029E+00    0.61883E+05   -0.55527E+02
  2146    0.14837E+03    0.50076E+01    0.25502E+00    0.61791E+05   -0.55617E+02
  2147    0.14755E+03    0.50376E+01    0.26717E+00    0.61698E+05   -0.55724E+02
  2148    0.14675E+03    0.50677E+01    0.27678E+00    0.61606E+05   -0.55849E+02
  2149    0.14595E+03    0.50977E+01    0.28395E+00    0.61515E+05   -0.55992E+02
  2150    0.14515E+03    0.51275E+01    0.28865E+00    0.61423E+05   -0.56154E+02
  2151    0.14436E+03    0.51572E+01    0.29092E+00    0.61331E+05   -0.56335E+02
  2152    0.14357E+03    0.51868E+01    0.29076E+00    0.61240E+05   -0.56536E+02
  2153    0.14278E+03    0.52163E+01    0.28814E+00    0.61149E+05   -0.56756E+02
  2154    0.14200E+03    0.52456E+01    0.28306E+00    0.61058E+05   -0.56995E+02
  2155    0.14122E+03    0.52747E+01    0.27553E+00    0.60967E+05   -0.57252E+02
  2156    0.14045E+03    0.53038E+01    0.26556E+00    0.60876E+05   -0.57526E+02
  2157    0.13969E+03    0.53326E+01    0.25311E+00    0.60786E+05   -0.57818E+02
  2158    0.13893E+03    0.53613E+01    0.23819E+00    0.60695E+05   -0.58127E+02
  2159    0.13817E+03    0.53899E+01    0.22082E+00    0.60605E+05   -0.58453E+02
  2160    0.13743E+03    0.54182E+01    0.20097E+00    0.60515E+05   -0.58794E+02
  2161    0.13668E+03    0.54463E+01    0.17867E+00    0.60425E+05   -0.59152E+02
  2162    0.13594E+03    0.54742E+01    0.15389E+00    0.60335E+05   -0.59525E+02
  2163    0.13521E+03    0.55019E+01    0.12665E+00    0.60245E+05   -0.59913E+02
  2164    0.13448E+03    0.55293E+01    0.96945E-01    0.60156E+05   -0.60316E+02
  2165    0.13376E+03    0.55567E+01    0.64782E-01    0.60066E+05   -0.60733E+02
  2166    0.13305E+03    0.55837E+01    0.30159E-01    0.59977E+05   -0.61163E+02
  2167    0.13234E+03    0.56104E+01   -0.69194E-02    0.59887E+05   -0.61608E+02
  2168    0.13163E+03    0.56369E+01   -0.46444E-01    0.59798E+05   -0.62065E+02
  2169    0.13094E+03    0.56631E+01   -0.88399E-01    0.59709E+05   -0.62535E+02
  2170    0.13026E+03    0.56891E+01   -0.13277E+00    0.59620E+05   -0.63017E+02
  2171    0.12957E+03    0.57147E+01   -0.17956E+00    0.59531E+05   -0.63511E+02
  2172    0.12890E+03    0.57401E+01   -0.22873E+00    0.59442E+05   -0.64016E+02
  2173    0.12823E+03    0.57651E+01   -0.28030E+00    0.59354E+05   -0.64533E+02
  2174    0.12757E+03    0.57900E+01   -0.33422E+00    0.59265E+05   -0.65060E+02
  2175    0.12691E+03    0.58144E+01   -0.39051E+00    0.59177E+05   -0.65598E+02
  2176    0.12626E+03    0.58385E+01   -0.44914E+00    0.59088E+05   -0.66145E+02
  2177    0.12563E+03    0.58623E+01   -0.51009E+00    0.59000E+05   -0.66702E+02
  2178    0.12500E+03    0.58857E+01   -0.57335E+00    0.58911E+05   -0.67268E+02
  2179    0.12437E+03    0.59088E+01   -0.63890E+00    0.58823E+05   -0.67843E+02
  2180    0.12375E+03    0.59316E+01   -0.70673E+00    0.58735E+05   -0.68426E+02
  2181    0.12313E+03    0.59540E+01   -0.77683E+00    0.58647E+05   -0.69017E+02
  2182    0.12253E+03    0.59760E+01   -0.84917E+00    0.58559E+05   -0.69615E+02
  2183    0.12193E+03    0.59977E+01   -0.92370E+00    0.58471E+05   -0.70221E+02
  2184    0.12133E+03    0.60189E+01   -0.10004E+01    0.58383E+05   -0.70833E+02
  2185    0.12075E+03    0.60397E+01   -0.10793E+01    0.58295E+05   -0.71451E+02
  2186    0.12017E+03    0.60603E+01   -0.11604E+01    0.58208E+05   -0.72076E+02
  2187    0.11961E+03    0.60804E+01   -0.12435E+01    0.58120E+05   -0.72706E+02
  2188    0.11904E+03    0.61001E+01   -0.13288E+01    0.58032E+05   -0.73341E+02
  2189    0.11849E+03    0.61194E+01   -0.14161E+01    0.57944E+05   -0.73981E+02
  2190    0.11795E+03    0.61382E+01   -0.15055E+01    0.57857E+05   -0.74625E+02
  2191    0.11741E+03    0.61567E+01   -0.15968E+01    0.57769E+05   -0.75274E+02
  2192    0.11688E+03    0.61746E+01   -0.16902E+01    0.57682E+05   -0.75926E+02
  2193    0.11636E+03    0.61922E+01   -0.17855E+01    0.57594E+05   -0.76580E+02
  2194    0.11584E+03    0.62094E+01   -0.18828E+01    0.57507E+05   -0.77238E+02
  2195    0.11533E+03    0.62261E+01   -0.19820E+01    0.57419E+05   -0.77898E+02
  2196    0.11484E+03    0.62424E+01   -0.20831E+01    0.57332E+05   -0.78560E+02
  2197    0.11435E+03    0.62582E+01   -0.21860E+01    0.57244E+05   -0.79224E+02
  2198    0.11386E+03    0.62736E+01   -0.22907E+01    0.57157E+05   -0.79889E+02
  2199    0.11338E+03    0.62885E+01   -0.23973E+01    0.57069E+05   -0.80555E+02
  2200    0.11292E+03    0.63029E+01   -0.25056E+01    0.56982E+05   -0.81221E+02
