#    L    TT             EE             BB             TE             PP             TP             EP          
  2034    0.21814E+03    0.62535E+01    0.00000E+00   -0.18139E+02    0.10445E-08   -0.10888E-05   -0.54988E-07
  2035    0.21819E+03    0.61911E+01    0.00000E+00   -0.18014E+02    0.10431E-08   -0.10065E-05   -0.58422E-07
  2036    0.21824E+03    0.61292E+01    0.00000E+00   -0.17887E+02    0.10416E-08   -0.92600E-06   -0.61664E-07
  2037    0.21828E+03    0.60679E+01    0.00000E+00   -0.17756E+02    0.10402E-08   -0.84770E-06   -0.64698E-07
  2038    0.21830E+03    0.60070E+01    0.00000E+00   -0.17624E+02    0.10387E-08   -0.77183E-06   -0.67509E-07
  2039    0.21832E+03    0.59469E+01    0.00000E+00   -0.17487E+02    0.10373E-08   -0.69865E-06   -0.70083E-07
  2040    0.21834E+03    0.58872E+01    0.00000E+00   -0.17349E+02    0.10358E-08   -0.62843E-06   -0.72404E-07
  2041    0.21834E+03    0.58281E+01    0.00000E+00   -0.17208E+02    0.10344E-08   -0.56143E-06   -0.74458E-07
  2042    0.21834E+03    0.57698E+01    0.00000E+00   -0.17065E+02    0.10329E-08   -0.49793E-06   -0.76228E-07
  2043    0.21831E+03    0.57120E+01    0.00000E+00   -0.16919E+02    0.10315E-08   -0.43818E-06   -0.77701E-07
  2044    0.21830E+03    0.56549E+01    0.00000E+00   -0.16771E+02    0.10301E-08   -0.38246E-06   -0.78861E-07
  2045    0.21826E+03    0.55984E+01    0.00000E+00   -0.16620E+02    0.10286E-08   -0.33102E-06   -0.79694E-07
  2046    0.21822E+03    0.55426E+01    0.00000E+00   -0.16468E+02    0.10272E-08   -0.28414E-06   -0.80183E-07
  2047    0.21816E+03    0.54875E+01    0.00000E+00   -0.16314E+02    0.10258E-08   -0.24209E-06   -0.80315E-07
  2048    0.21810E+03    0.54331E+01    0.00000E+00   -0.16156E+02    0.10243E-08   -0.20512E-06   -0.80073E-07
  2049    0.21802E+03    0.53794E+01    0.00000E+00   -0.15998E+02    0.10229E-08   -0.17350E-06   -0.79444E-07
  2050    0.21794E+03    0.53265E+01    0.00000E+00   -0.15837E+02    0.10215E-08   -0.14751E-06   -0.78412E-07
  2051    0.21783E+03    0.52743E+01    0.00000E+00   -0.15674E+02    0.10201E-08   -0.12732E-06   -0.76967E-07
  2052    0.21773E+03    0.52229E+01    0.00000E+00   -0.15510E+02    0.10186E-08   -0.11280E-06   -0.75121E-07
  2053    0.21761E+03    0.51723E+01    0.00000E+00   -0.15343E+02    0.10172E-08   -0.10373E-06   -0.72892E-07
  2054    0.21748E+03    0.51224E+01    0.00000E+00   -0.15175E+02    0.10158E-08   -0.99880E-07   -0.70297E-07
  2055    0.21734E+03    0.50733E+01    0.00000E+00   -0.15005E+02    0.10144E-08   -0.10104E-06   -0.67354E-07
  2056    0.21719E+03    0.50251E+01    0.00000E+00   -0.14834E+02    0.10130E-08   -0.10700E-06   -0.64079E-07
  2057    0.21703E+03    0.49777E+01    0.00000E+00   -0.14661E+02    0.10115E-08   -0.11752E-06   -0.60491E-07
  2058    0.21686E+03    0.49310E+01    0.00000E+00   -0.14487E+02    0.10101E-08   -0.13239E-06   -0.56607E-07
  2059    0.21668E+03    0.48853E+01    0.00000E+00   -0.14311E+02    0.10087E-08   -0.15139E-06   -0.52443E-07
  2060    0.21649E+03    0.48403E+01    0.00000E+00   -0.14133E+02    0.10073E-08   -0.17431E-06   -0.48018E-07
  2061    0.21629E+03    0.47962E+01    0.00000E+00   -0.13954E+02    0.10059E-08   -0.20091E-06   -0.43349E-07
  2062    0.21608E+03    0.47530E+01    0.00000E+00   -0.13775E+02    0.10045E-08   -0.23099E-06   -0.38453E-07
  2063    0.21586E+03    0.47107E+01    0.00000E+00   -0.13594E+02    0.10031E-08   -0.26433E-06   -0.33348E-07
  2064    0.21561E+03    0.46693E+01    0.00000E+00   -0.13412E+02    0.10017E-08   -0.30069E-06   -0.28051E-07
  2065    0.21536E+03    0.46288E+01    0.00000E+00   -0.13229E+02    0.10003E-08   -0.33987E-06   -0.22579E-07
  2066    0.21512E+03    0.45892E+01    0.00000E+00   -0.13046E+02    0.99893E-09   -0.38165E-06   -0.16950E-07
  2067    0.21484E+03    0.45505E+01    0.00000E+00   -0.12861E+02    0.99754E-09   -0.42580E-06   -0.11181E-07
  2068    0.21456E+03    0.45126E+01    0.00000E+00   -0.12676E+02    0.99615E-09   -0.47210E-06   -0.52891E-08
  2069    0.21427E+03    0.44758E+01    0.00000E+00   -0.12489E+02    0.99476E-09   -0.52035E-06    0.70746E-09
  2070    0.21397E+03    0.44399E+01    0.00000E+00   -0.12303E+02    0.99338E-09   -0.57031E-06    0.67917E-08
  2071    0.21365E+03    0.44048E+01    0.00000E+00   -0.12116E+02    0.99199E-09   -0.62177E-06    0.12946E-07
  2072    0.21333E+03    0.43708E+01    0.00000E+00   -0.11928E+02    0.99061E-09   -0.67450E-06    0.19154E-07
  2073    0.21300E+03    0.43377E+01    0.00000E+00   -0.11740E+02    0.98923E-09   -0.72830E-06    0.25397E-07
  2074    0.21266E+03    0.43055E+01    0.00000E+00   -0.11552E+02    0.98785E-09   -0.78293E-06    0.31658E-07
  2075    0.21230E+03    0.42743E+01    0.00000E+00   -0.11363E+02    0.98648E-09   -0.83819E-06    0.37919E-07
  2076    0.21193E+03    0.42440E+01    0.00000E+00   -0.11174E+02    0.98510E-09   -0.89384E-06    0.44165E-07
  2077    0.21155E+03    0.42147E+01    0.00000E+00   -0.10985E+02    0.98373E-09   -0.94968E-06    0.50376E-07
  2078    0.21117E+03    0.41864E+01    0.00000E+00   -0.10795E+02    0.98236E-09   -0.10055E-05    0.56535E-07
  2079    0.21075E+03    0.41590E+01    0.00000E+00   -0.10606E+02    0.98099E-09   -0.10610E-05    0.62626E-07
  2080    0.21035E+03    0.41326E+01    0.00000E+00   -0.10416E+02    0.97962E-09   -0.11161E-05    0.68631E-07
  2081    0.20993E+03    0.41072E+01    0.00000E+00   -0.10227E+02    0.97826E-09   -0.11704E-05    0.74532E-07
  2082    0.20950E+03    0.40827E+01    0.00000E+00   -0.10037E+02    0.97690E-09   -0.12239E-05    0.80312E-07
  2083    0.20906E+03    0.40592E+01    0.00000E+00   -0.98494E+01    0.97554E-09   -0.12762E-05    0.85954E-07
  2084    0.20860E+03    0.40368E+01    0.00000E+00   -0.96607E+01    0.97418E-09   -0.13272E-05    0.91440E-07
  2085    0.20815E+03    0.40153E+01    0.00000E+00   -0.94718E+01    0.97282E-09   -0.13766E-05    0.96753E-07
  2086    0.20768E+03    0.39947E+01    0.00000E+00   -0.92835E+01    0.97146E-09   -0.14241E-05    0.10188E-06
  2087    0.20720E+03    0.39751E+01    0.00000E+00   -0.90964E+01    0.97011E-09   -0.14697E-05    0.10679E-06
  2088    0.20670E+03    0.39565E+01    0.00000E+00   -0.89099E+01    0.96876E-09   -0.15131E-05    0.11148E-06
  2089    0.20621E+03    0.39389E+01    0.00000E+00   -0.87231E+01    0.96741E-09   -0.15540E-05    0.11593E-06
  2090    0.20569E+03    0.39222E+01    0.00000E+00   -0.85377E+01    0.96606E-09   -0.15922E-05    0.12011E-06
  2091    0.20518E+03    0.39065E+01    0.00000E+00   -0.83527E+01    0.96471E-09   -0.16275E-05    0.12402E-06
  2092    0.20464E+03    0.38917E+01    0.00000E+00   -0.81691E+01    0.96337E-09   -0.16597E-05    0.12764E-06
  2093    0.20410E+03    0.38779E+01    0.00000E+00   -0.79844E+01    0.96203E-09   -0.16886E-05    0.13094E-06
  2094    0.20355E+03    0.38652E+01    0.00000E+00   -0.78018E+01    0.96069E-09   -0.17140E-05    0.13391E-06
  2095    0.20299E+03    0.38532E+01    0.00000E+00   -0.76204E+01    0.95935E-09   -0.17355E-05    0.13653E-06
  2096    0.20242E+03    0.38424E+01    0.00000E+00   -0.74405E+01    0.95801E-09   -0.17531E-05    0.13880E-06
  2097    0.20185E+03    0.38324E+01    0.00000E+00   -0.72610E+01    0.95667E-09   -0.17665E-05    0.14067E-06
  2098    0.20126E+03    0.38233E+01    0.00000E+00   -0.70831E+01    0.95534E-09   -0.17755E-05    0.14215E-06
  2099    0.20067E+03    0.38152E+01    0.00000E+00   -0.69052E+01    0.95401E-09   -0.17798E-05    0.14322E-06
  2100    0.20007E+03    0.38081E+01    0.00000E+00   -0.67298E+01    0.95268E-09   -0.17792E-05    0.14385E-06
  2101    0.19945E+03    0.38018E+01    0.00000E+00   -0.65552E+01    0.95135E-09   -0.17736E-05    0.14403E-06
  2102    0.19883E+03    0.37965E+01    0.00000E+00   -0.63819E+01    0.95002E-09   -0.17631E-05    0.14378E-06
  2103    0.19820E+03    0.37921E+01    0.00000E+00   -0.62101E+01    0.94870E-09   -0.17480E-05    0.14311E-06
  2104    0.19757E+03    0.37886E+01    0.00000E+00   -0.60396E+01    0.94738E-09   -0.17283E-05    0.14203E-06
  2105    0.19692E+03    0.37859E+01    0.00000E+00   -0.58707E+01    0.94606E-09   -0.17042E-05    0.14056E-06
  2106    0.19626E+03    0.37842E+01    0.00000E+00   -0.57033E+01    0.94474E-09   -0.16760E-05    0.13871E-06
  2107    0.19560E+03    0.37833E+01    0.00000E+00   -0.55376E+01    0.94342E-09   -0.16439E-05    0.13651E-06
  2108    0.19493E+03    0.37834E+01    0.00000E+00   -0.53734E+01    0.94210E-09   -0.16080E-05    0.13396E-06
  2109    0.19426E+03    0.37842E+01    0.00000E+00   -0.52110E+01    0.94079E-09   -0.15685E-05    0.13109E-06
  2110    0.19358E+03    0.37860E+01    0.00000E+00   -0.50503E+01    0.93948E-09   -0.15257E-05    0.12790E-06
  2111    0.19289E+03    0.37885E+01    0.00000E+00   -0.48915E+01    0.93817E-09   -0.14796E-05    0.12441E-06
  2112    0.19219E+03    0.37920E+01    0.00000E+00   -0.47344E+01    0.93686E-09   -0.14305E-05    0.12063E-06
  2113    0.19148E+03    0.37962E+01    0.00000E+00   -0.45794E+01    0.93555E-09   -0.13786E-05    0.11659E-06
  2114    0.19077E+03    0.38012E+01    0.00000E+00   -0.44262E+01    0.93425E-09   -0.13241E-05    0.11230E-06
  2115    0.19005E+03    0.38071E+01    0.00000E+00   -0.42750E+01    0.93294E-09   -0.12671E-05    0.10777E-06
  2116    0.18934E+03    0.38139E+01    0.00000E+00   -0.41259E+01    0.93164E-09   -0.12078E-05    0.10302E-06
  2117    0.18860E+03    0.38217E+01    0.00000E+00   -0.39790E+01    0.93034E-09   -0.11465E-05    0.98058E-07
  2118    0.18787E+03    0.38299E+01    0.00000E+00   -0.38340E+01    0.92905E-09   -0.10833E-05    0.92906E-07
  2119    0.18713E+03    0.38391E+01    0.00000E+00   -0.36912E+01    0.92775E-09   -0.10184E-05    0.87579E-07
  2120    0.18637E+03    0.38489E+01    0.00000E+00   -0.35506E+01    0.92646E-09   -0.95201E-06    0.82090E-07
  2121    0.18562E+03    0.38596E+01    0.00000E+00   -0.34123E+01    0.92517E-09   -0.88429E-06    0.76456E-07
  2122    0.18486E+03    0.38709E+01    0.00000E+00   -0.32763E+01    0.92388E-09   -0.81544E-06    0.70691E-07
  2123    0.18410E+03    0.38829E+01    0.00000E+00   -0.31425E+01    0.92259E-09   -0.74566E-06    0.64811E-07
  2124    0.18333E+03    0.38957E+01    0.00000E+00   -0.30111E+01    0.92131E-09   -0.67512E-06    0.58831E-07
  2125    0.18255E+03    0.39092E+01    0.00000E+00   -0.28820E+01    0.92002E-09   -0.60401E-06    0.52767E-07
  2126    0.18178E+03    0.39233E+01    0.00000E+00   -0.27554E+01    0.91874E-09   -0.53253E-06    0.46633E-07
  2127    0.18100E+03    0.39382E+01    0.00000E+00   -0.26313E+01    0.91746E-09   -0.46086E-06    0.40444E-07
  2128    0.18022E+03    0.39537E+01    0.00000E+00   -0.25095E+01    0.91618E-09   -0.38920E-06    0.34218E-07
  2129    0.17942E+03    0.39698E+01    0.00000E+00   -0.23902E+01    0.91491E-09   -0.31772E-06    0.27967E-07
  2130    0.17862E+03    0.39866E+01    0.00000E+00   -0.22735E+01    0.91363E-09   -0.24663E-06    0.21709E-07
  2131    0.17783E+03    0.40041E+01    0.00000E+00   -0.21594E+01    0.91236E-09   -0.17610E-06    0.15457E-07
  2132    0.17703E+03    0.40221E+01    0.00000E+00   -0.20477E+01    0.91109E-09   -0.10632E-06    0.92275E-08
  2133    0.17623E+03    0.40409E+01    0.00000E+00   -0.19388E+01    0.90983E-09   -0.37488E-07    0.30357E-08
  2134    0.17542E+03    0.40601E+01    0.00000E+00   -0.18325E+01    0.90856E-09    0.30212E-07   -0.31032E-08
  2135    0.17461E+03    0.40800E+01    0.00000E+00   -0.17286E+01    0.90730E-09    0.96592E-07   -0.91740E-08
  2136    0.17379E+03    0.41003E+01    0.00000E+00   -0.16277E+01    0.90603E-09    0.16146E-06   -0.15161E-07
  2137    0.17298E+03    0.41213E+01    0.00000E+00   -0.15293E+01    0.90477E-09    0.22464E-06   -0.21050E-07
  2138    0.17215E+03    0.41427E+01    0.00000E+00   -0.14336E+01    0.90352E-09    0.28593E-06   -0.26825E-07
  2139    0.17134E+03    0.41648E+01    0.00000E+00   -0.13407E+01    0.90226E-09    0.34514E-06   -0.32470E-07
  2140    0.17051E+03    0.41873E+01    0.00000E+00   -0.12504E+01    0.90101E-09    0.40210E-06   -0.37971E-07
  2141    0.16969E+03    0.42101E+01    0.00000E+00   -0.11630E+01    0.89976E-09    0.45660E-06   -0.43313E-07
  2142    0.16886E+03    0.42336E+01    0.00000E+00   -0.10783E+01    0.89851E-09    0.50846E-06   -0.48479E-07
  2143    0.16803E+03    0.42575E+01    0.00000E+00   -0.99647E+00    0.89726E-09    0.55750E-06   -0.53455E-07
  2144    0.16719E+03    0.42817E+01    0.00000E+00   -0.91726E+00    0.89602E-09    0.60352E-06   -0.58225E-07
  2145    0.16636E+03    0.43065E+01    0.00000E+00   -0.84106E+00    0.89477E-09    0.64634E-06   -0.62774E-07
  2146    0.16553E+03    0.43317E+01    0.00000E+00   -0.76753E+00    0.89353E-09    0.68576E-06   -0.67087E-07
  2147    0.16469E+03    0.43572E+01    0.00000E+00   -0.69686E+00    0.89229E-09    0.72161E-06   -0.71149E-07
  2148    0.16387E+03    0.43832E+01    0.00000E+00   -0.62904E+00    0.89106E-09    0.75368E-06   -0.74944E-07
  2149    0.16303E+03    0.44096E+01    0.00000E+00   -0.56401E+00    0.88982E-09    0.78180E-06   -0.78456E-07
  2150    0.16219E+03    0.44363E+01    0.00000E+00   -0.50183E+00    0.88859E-09    0.80577E-06   -0.81672E-07
  2151    0.16136E+03    0.44633E+01    0.00000E+00   -0.44249E+00    0.88736E-09    0.82545E-06   -0.84579E-07
  2152    0.16052E+03    0.44906E+01    0.00000E+00   -0.38598E+00    0.88613E-09    0.84089E-06   -0.87179E-07
  2153    0.15969E+03    0.45183E+01    0.00000E+00   -0.33233E+00    0.88491E-09    0.85216E-06   -0.89479E-07
  2154    0.15885E+03    0.45462E+01    0.00000E+00   -0.28151E+00    0.88368E-09    0.85936E-06   -0.91485E-07
  2155    0.15802E+03    0.45743E+01    0.00000E+00   -0.23353E+00    0.88246E-09    0.86258E-06   -0.93204E-07
  2156    0.15719E+03    0.46028E+01    0.00000E+00   -0.18837E+00    0.88124E-09    0.86189E-06   -0.94642E-07
  2157    0.15636E+03    0.46314E+01    0.00000E+00   -0.14605E+00    0.88002E-09    0.85738E-06   -0.95804E-07
  2158    0.15554E+03    0.46603E+01    0.00000E+00   -0.10654E+00    0.87881E-09    0.84915E-06   -0.96698E-07
  2159    0.15471E+03    0.46894E+01    0.00000E+00   -0.69836E-01    0.87759E-09    0.83728E-06   -0.97329E-07
  2160    0.15388E+03    0.47186E+01    0.00000E+00   -0.35941E-01    0.87638E-09    0.82186E-06   -0.97704E-07
  2161    0.15305E+03    0.47480E+01    0.00000E+00   -0.48380E-02    0.87517E-09    0.80296E-06   -0.97829E-07
  2162    0.15223E+03    0.47776E+01    0.00000E+00    0.23471E-01    0.87396E-09    0.78069E-06   -0.97710E-07
  2163    0.15141E+03    0.48072E+01    0.00000E+00    0.49006E-01    0.87275E-09    0.75512E-06   -0.97353E-07
  2164    0.15059E+03    0.48370E+01    0.00000E+00    0.71774E-01    0.87155E-09    0.72635E-06   -0.96765E-07
  2165    0.14978E+03    0.48670E+01    0.00000E+00    0.91786E-01    0.87034E-09    0.69445E-06   -0.95952E-07
  2166    0.14897E+03    0.48969E+01    0.00000E+00    0.10905E+00    0.86914E-09    0.65952E-06   -0.94921E-07
  2167    0.14815E+03    0.49268E+01    0.00000E+00    0.12358E+00    0.86794E-09    0.62164E-06   -0.93676E-07
  2168    0.14734E+03    0.49569E+01    0.00000E+00    0.13539E+00    0.86674E-09    0.58091E-06   -0.92226E-07
  2169    0.14655E+03    0.49869E+01    0.00000E+00    0.14450E+00    0.86554E-09    0.53740E-06   -0.90575E-07
  2170    0.14575E+03    0.50170E+01    0.00000E+00    0.15095E+00    0.86434E-09    0.49120E-06   -0.88731E-07
  2171    0.14495E+03    0.50470E+01    0.00000E+00    0.15473E+00    0.86315E-09    0.44240E-06   -0.86699E-07
  2172    0.14416E+03    0.50770E+01    0.00000E+00    0.15588E+00    0.86195E-09    0.39108E-06   -0.84486E-07
  2173    0.14338E+03    0.51069E+01    0.00000E+00    0.15442E+00    0.86076E-09    0.33734E-06   -0.82097E-07
  2174    0.14260E+03    0.51369E+01    0.00000E+00    0.15037E+00    0.85957E-09    0.28126E-06   -0.79540E-07
  2175    0.14182E+03    0.51667E+01    0.00000E+00    0.14375E+00    0.85838E-09    0.22293E-06   -0.76821E-07
  2176    0.14104E+03    0.51963E+01    0.00000E+00    0.13458E+00    0.85719E-09    0.16243E-06   -0.73945E-07
  2177    0.14029E+03    0.52259E+01    0.00000E+00    0.12289E+00    0.85600E-09    0.99843E-07   -0.70919E-07
  2178    0.13952E+03    0.52553E+01    0.00000E+00    0.10870E+00    0.85481E-09    0.35267E-07   -0.67749E-07
